Column1;author_username;author_url;text_id;url;text_title;medium_orig;fandom_categories;chapter_amount;creation_date;update_date;wordcount;genre;age_restriction;endorsement_amount;review_amount
1;Fy Faen;https://www.fanfiktion.de/u/Fy+Faen;6591a31b000f178a3a87f949;https://www.fanfiktion.de/s/6591a31b000f178a3a87f949/1/Die-letzte-Nacht;Die letzte Nacht;Prosa;Kurzgeschichten;2;31.12.2023;31.12.2023;3679;GeschichteAllgemein;P12;0;1
2;Sarila;https://www.fanfiktion.de/u/Sarila;658bf3d4000c89d8221ee515;https://www.fanfiktion.de/s/658bf3d4000c89d8221ee515/1/Harte-Realitaet;Harte Realität!;Prosa;Kurzgeschichten;7;27.12.2023;27.12.2023;446;KurzgeschichteSci-Fi, Liebesgeschichte;P16;1;2
3;Stefan Kranz;https://www.fanfiktion.de/u/Stefan+Kranz;658ad8a6000e74092ae0447f;https://www.fanfiktion.de/s/658ad8a6000e74092ae0447f/1/HH;HH;Prosa;Kurzgeschichten;1;26.12.2023;26.12.2023;523;KurzgeschichteAllgemein;P12;0;1
4;Crow Nightingale;https://www.fanfiktion.de/u/Crow+Nightingale;6589c92f000f1c313722f479;https://www.fanfiktion.de/s/6589c92f000f1c313722f479/1/Das-Labyrinth-des-Geistes-eines-Autisten;Das Labyrinth des Geistes eines Autisten;Prosa;Kurzgeschichten;5;25.12.2023;25.12.2023;1849;KurzgeschichteAngst, Horror;P18;2;1
5;Stachelmaedchen;https://www.fanfiktion.de/u/Stachelmaedchen;65888e270001e6e7317efc53;https://www.fanfiktion.de/s/65888e270001e6e7317efc53/1/Weihnachtssterne;Weihnachtssterne;Prosa;Kurzgeschichten;1;24.12.2023;24.12.2023;156;KurzgeschichteFamilie, Schmerz/Trost;P16;0;2
6;GamingArtFox;https://www.fanfiktion.de/u/GamingArtFox;6540fc7f0009b04429581488;https://www.fanfiktion.de/s/6540fc7f0009b04429581488/1/Blue-Jay-Storys-Geschichten-in-anderen-Welten;Blue Jay Storys - Geschichten in anderen Welten;Prosa;Kurzgeschichten;2;31.10.2023;24.12.2023;15182;KurzgeschichteAbenteuer, Mystery;P16;3;4
7;MonteChristo;https://www.fanfiktion.de/u/MonteChristo;6585d002000f035926a674ee;https://www.fanfiktion.de/s/6585d002000f035926a674ee/1/Die-VerMIAUung;Die VerMIAUung;Prosa;Kurzgeschichten;1;22.12.2023;22.12.2023;419;KurzgeschichteParodie, Freundschaft;P6;1;1
8;irish;https://www.fanfiktion.de/u/irish;6585c2980001256a20d1f3ee;https://www.fanfiktion.de/s/6585c2980001256a20d1f3ee/1/Rendezvous-nach-Dienstschluss;Rendezvous nach Dienstschluss;Prosa;Kurzgeschichten;1;22.12.2023;22.12.2023;3425;KurzgeschichteHumor, Romance;P12;2;2
9;irish;https://www.fanfiktion.de/u/irish;6585bfc30001256a20d1f3ee;https://www.fanfiktion.de/s/6585bfc30001256a20d1f3ee/1/Wasserschlacht;Wasserschlacht;Prosa;Kurzgeschichten;1;22.12.2023;22.12.2023;1255;KurzgeschichteHumor, Romance;P16;3;1
10;Teddy04;https://www.fanfiktion.de/u/Teddy04;6585a69e000c1a8a239965e8;https://www.fanfiktion.de/s/6585a69e000c1a8a239965e8/1/Die-Geschichte-von-Caulder-und-Rotterham;Die Geschichte von Caulder und Rotterham;Prosa;Kurzgeschichten;1;22.12.2023;22.12.2023;793;OneshotFantasy, Freundschaft;P6;0;0
11;Philosoph;https://www.fanfiktion.de/u/Philosoph;65830bf0000b860224051943;https://www.fanfiktion.de/s/65830bf0000b860224051943/1/Leonardos-suesses-Geheimnis;Leonardos süßes Geheimnis;Prosa;Kurzgeschichten;1;20.12.2023;20.12.2023;1913;KurzgeschichteErotik;P18;1;1
12;smilktea;https://www.fanfiktion.de/u/smilktea;6581c951000f1d57200551c0;https://www.fanfiktion.de/s/6581c951000f1d57200551c0/1/Your-Ex-Lover-Is-Dead;Your Ex-Lover Is Dead;Prosa;Kurzgeschichten;1;19.12.2023;19.12.2023;1563;KurzgeschichteSchmerz/Trost;P12;0;1
13;Disqua;https://www.fanfiktion.de/u/Disqua;657ee2db000013d629f61860;https://www.fanfiktion.de/s/657ee2db000013d629f61860/1/Kerzenlicht-und-Geschenkefunkeln-auf-dem-Friedhof;Kerzenlicht und Geschenkefunkeln auf dem Friedhof;Prosa;Kurzgeschichten;1;17.12.2023;17.12.2023;1117;OneshotHumor, Freundschaft;P12;1;1
14;MonteChristo;https://www.fanfiktion.de/u/MonteChristo;6572015d000f035926a674ee;https://www.fanfiktion.de/s/6572015d000f035926a674ee/1/Blitzgeschichten;Blitzgeschichten;Prosa;Kurzgeschichten;3;07.12.2023;16.12.2023;582;SammlungAllgemein;P12;0;2
15;firephoenixx3;https://www.fanfiktion.de/u/firephoenixx3;657cb765000a17041b018bab;https://www.fanfiktion.de/s/657cb765000a17041b018bab/1/i-feel-like-i-039-m-drowning;i feel like i'm drowning;Prosa;Kurzgeschichten;1;15.12.2023;15.12.2023;278;GeschichteSchmerz/Trost;P18;0;1
16;JULO 44;https://www.fanfiktion.de/u/JULO+44;6579faa8000f1aa82d84a972;https://www.fanfiktion.de/s/6579faa8000f1aa82d84a972/1/Brombeer-Mund;Brombeer-Mund;Prosa;Kurzgeschichten;1;13.12.2023;13.12.2023;1094;KurzgeschichteLiebesgeschichte, Erotik;P12;0;1
17;Little-Rave;https://www.fanfiktion.de/u/Little-Rave;6579f259000042cf18656f03;https://www.fanfiktion.de/s/6579f259000042cf18656f03/1/Diverse-songbegleitende-Kurzgeschichten;Diverse songbegleitende Kurzgeschichten;Prosa;Kurzgeschichten;4;13.12.2023;13.12.2023;776;KurzgeschichteAllgemein;P12;0;1
18;Eliza Jaschniok;https://www.fanfiktion.de/u/Eliza+Jaschniok;6579bbbf000d8f4e3b665dcc;https://www.fanfiktion.de/s/6579bbbf000d8f4e3b665dcc/1/Daheim-bei-Mama-Rana;Daheim bei Mama Rana;Prosa;Kurzgeschichten;1;13.12.2023;13.12.2023;857;KurzgeschichteFamilie, Fantasy;P6;0;1
19;Lupus - in - Fabula;https://www.fanfiktion.de/u/Lupus+-+in+-+Fabula;657894ea0002a7a3150ce09c;https://www.fanfiktion.de/s/657894ea0002a7a3150ce09c/1/Drei-Wuensche-fuer-Rosa;Drei Wünsche für Rosa;Prosa;Kurzgeschichten;1;12.12.2023;12.12.2023;741;OneshotFamilie, Schmerz/Trost;P16;0;2
20;Vibeke;https://www.fanfiktion.de/u/Vibeke;5e0ba5c9000b03631fe911d8;https://www.fanfiktion.de/s/5e0ba5c9000b03631fe911d8/1/Sammlung-von-Kurzgeschichten;Sammlung von Kurzgeschichten;Prosa;Kurzgeschichten;13;31.12.2019;12.12.2023;5707;KurzgeschichteAllgemein;P12;0;1
21;JULO 44;https://www.fanfiktion.de/u/JULO+44;6578328b000f1aa82d84a972;https://www.fanfiktion.de/s/6578328b000f1aa82d84a972/1/Die-letzte-Fahrt-der-Dampflok-Amanda;Die letzte Fahrt der Dampflok Amanda;Prosa;Kurzgeschichten;1;12.12.2023;12.12.2023;1367;KurzgeschichteFantasy;P12;0;1
22;Aieda;https://www.fanfiktion.de/u/Aieda;6577434d00083ea53aacaa2f;https://www.fanfiktion.de/s/6577434d00083ea53aacaa2f/1/Unter-die-Haut;Unter die Haut;Prosa;Kurzgeschichten;1;11.12.2023;11.12.2023;1831;GeschichteAllgemein;P12;0;1
23;Hazel Eyes;https://www.fanfiktion.de/u/Hazel+Eyes;6574b83a000ede6537eeb1b4;https://www.fanfiktion.de/s/6574b83a000ede6537eeb1b4/1/Sternenfriedhof;Sternenfriedhof;Prosa;Kurzgeschichten;1;09.12.2023;09.12.2023;4267;GeschichteFreundschaft, Schmerz/Trost;P16;0;2
24;Jo Anderson;https://www.fanfiktion.de/u/Jo+Anderson;656e1e7e00037a88399cee9a;https://www.fanfiktion.de/s/656e1e7e00037a88399cee9a/1/Schnee-Herz-Chaos;Schnee(Herz)Chaos;Prosa;Kurzgeschichten;4;04.12.2023;08.12.2023;6345;KurzgeschichteLiebesgeschichte;P12;25;25
25;Stachelmaedchen;https://www.fanfiktion.de/u/Stachelmaedchen;65722fcc0001e6e7317efc53;https://www.fanfiktion.de/s/65722fcc0001e6e7317efc53/1/Das-urteilende-Kind;Das urteilende Kind;Prosa;Kurzgeschichten;1;07.12.2023;07.12.2023;695;KurzgeschichteFantasy, Schmerz/Trost;P12;1;2
26;Stachelmaedchen;https://www.fanfiktion.de/u/Stachelmaedchen;6570df4d0001e6e7317efc53;https://www.fanfiktion.de/s/6570df4d0001e6e7317efc53/1/Meine-Seelenblume;Meine Seelenblume;Prosa;Kurzgeschichten;1;06.12.2023;06.12.2023;941;GeschichteFantasy, Schmerz/Trost;P12;1;1
27;dacote;https://www.fanfiktion.de/u/dacote;6570b4510006fb283800175c;https://www.fanfiktion.de/s/6570b4510006fb283800175c/1/Benjamin;Benjamin;Prosa;Kurzgeschichten;1;06.12.2023;06.12.2023;2657;KurzgeschichteThriller, Suspense;P16;0;1
28;dacote;https://www.fanfiktion.de/u/dacote;6570b0a70006fb283800175c;https://www.fanfiktion.de/s/6570b0a70006fb283800175c/1/Der-Grund;Der Grund;Prosa;Kurzgeschichten;1;06.12.2023;06.12.2023;596;KurzgeschichteMystery;P16;0;1
29;Chas-Chunka;https://www.fanfiktion.de/u/Chas-Chunka;656b5e3c000ec94a2d349358;https://www.fanfiktion.de/s/656b5e3c000ec94a2d349358/1/Schwarze-Lust-mal-anders;Schwarze Lust mal anders;Prosa;Kurzgeschichten;1;02.12.2023;02.12.2023;204;KurzgeschichteHumor, Freundschaft;P16;0;1
30;Stonina;https://www.fanfiktion.de/u/Stonina;656a6824000dfebd9f6d903;https://www.fanfiktion.de/s/656a6824000dfebd9f6d903/1/Kurzgeschichte-Wunden;Kurzgeschichte: Wunden;Prosa;Kurzgeschichten;1;02.12.2023;02.12.2023;320;KurzgeschichteAngst, Schmerz/Trost;P16;2;2
31;dacote;https://www.fanfiktion.de/u/dacote;6569aabc0006fb283800175c;https://www.fanfiktion.de/s/6569aabc0006fb283800175c/1/Das-Auge-im-Schatten-der-Wesen;Das Auge im Schatten der Wesen;Prosa;Kurzgeschichten;1;01.12.2023;01.12.2023;258;KurzgeschichteDrama;P16;0;2
32;Integral Tepes;https://www.fanfiktion.de/u/Integral+Tepes;6431670a000c66f8f0154ee;https://www.fanfiktion.de/s/6431670a000c66f8f0154ee/1/Eine-Uberraschung;Eine Überraschung;Prosa;Kurzgeschichten;2;08.04.2023;29.11.2023;5758;GeschichteAllgemein;P6;0;1
33;Akanne;https://www.fanfiktion.de/u/Akanne;655bcba8000556de16b35af6;https://www.fanfiktion.de/s/655bcba8000556de16b35af6/1/A-quick-smoke-to-calm-my-nerves;A quick smoke to calm my nerves;Prosa;Kurzgeschichten;5;20.11.2023;28.11.2023;7;KurzgeschichteAngst, Freundschaft;P12;1;4
34;Lady Lorrabella;https://www.fanfiktion.de/u/Lady+Lorrabella;656226f1000eb1ef35ec1973;https://www.fanfiktion.de/s/656226f1000eb1ef35ec1973/1/Woertermeer-eine-kleine-Geschichtensammlung;Wörtermeer - eine kleine Geschichtensammlung;Prosa;Kurzgeschichten;6;25.11.2023;25.11.2023;625;SammlungAllgemein;P12;3;1
35;-sharon cuthalion-;https://www.fanfiktion.de/u/-sharon+cuthalion-;6562090200062f373442ef78;https://www.fanfiktion.de/s/6562090200062f373442ef78/1/Belvedere;Belvedere;Prosa;Kurzgeschichten;1;25.11.2023;25.11.2023;2912;KurzgeschichteRomance;P16;7;1
36;Lissy Khb;https://www.fanfiktion.de/u/Lissy+Khb;6561ed99000f142d16625f33;https://www.fanfiktion.de/s/6561ed99000f142d16625f33/1/November-Entscheidungen;November Entscheidungen;Prosa;Kurzgeschichten;1;25.11.2023;25.11.2023;1004;KurzgeschichteLiebesgeschichte;P12;0;1
37;SandroAla;https://www.fanfiktion.de/u/SandroAla;6561a8cc000ec866bb08ac0;https://www.fanfiktion.de/s/6561a8cc000ec866bb08ac0/1/Regenbogenfarben;Regenbogenfarben;Prosa;Kurzgeschichten;1;25.11.2023;25.11.2023;2663;GeschichteAllgemein;P6;7;6
38;Nick Name;https://www.fanfiktion.de/u/Nick+Name;65607bea00001652b307b60;https://www.fanfiktion.de/s/65607bea00001652b307b60/1/Ein-Tag-zu-Zweit;Ein Tag zu Zweit;Prosa;Kurzgeschichten;1;24.11.2023;24.11.2023;756;GeschichteAbenteuer, Mystery;P12;1;1
39;lostindreams;https://www.fanfiktion.de/u/lostindreams;656069d5000bb162296892d5;https://www.fanfiktion.de/s/656069d5000bb162296892d5/1/Die-Bibliothek;Die Bibliothek;Prosa;Kurzgeschichten;1;24.11.2023;24.11.2023;759;KurzgeschichteAllgemein;P6;1;2
40;PragDoma;https://www.fanfiktion.de/u/PragDoma;646203270000738b3b2d185a;https://www.fanfiktion.de/s/646203270000738b3b2d185a/1/Suendiges-Alphabet;Sündiges Alphabet;Prosa;Kurzgeschichten;27;15.05.2023;22.11.2023;9534;GeschichteAllgemein;P16;4;2
41;survived2011;https://www.fanfiktion.de/u/survived2011;655c94ec000f12f22b169744;https://www.fanfiktion.de/s/655c94ec000f12f22b169744/1/BACK-TO-LIFE-FAST-GESTORBEN-WEGEN-KO-TROPFEN-eine-Biographie-von-Axel-Meier;BACK TO LIFE FAST GESTORBEN WEGEN KO TROPFEN eine Biographie von Axel Meier;Prosa;Kurzgeschichten;3;21.11.2023;21.11.2023;7255;GeschichteAllgemein;P12;1;1
42;HaliaeetusAlbicilla;https://www.fanfiktion.de/u/HaliaeetusAlbicilla;655b9a9a000f12ad7a4dbc1;https://www.fanfiktion.de/s/655b9a9a000f12ad7a4dbc1/1/Januarschnee;Januarschnee;Prosa;Kurzgeschichten;1;20.11.2023;20.11.2023;1045;KurzgeschichteÜbernatürlich;P12;2;2
43;Svaennson;https://www.fanfiktion.de/u/Svaennson;655a6a14000f12411e63c7a3;https://www.fanfiktion.de/s/655a6a14000f12411e63c7a3/1/Das-Sonnenblumenfoto;Das Sonnenblumenfoto;Prosa;Kurzgeschichten;1;19.11.2023;19.11.2023;665;KurzgeschichteAllgemein;P16;0;1
44;Arno Abendschoen;https://www.fanfiktion.de/u/Arno+Abendschoen;65589ddf00039d4e9a9d5b0;https://www.fanfiktion.de/s/65589ddf00039d4e9a9d5b0/1/Besuch-vom-Bruder;Besuch vom Bruder;Prosa;Kurzgeschichten;1;18.11.2023;18.11.2023;2233;GeschichteErotik;P16;0;1
45;Gedankenchaotin;https://www.fanfiktion.de/u/Gedankenchaotin;6554c87d000055af2027e831;https://www.fanfiktion.de/s/6554c87d000055af2027e831/1/Hector-Jules;Hector - Jules;Prosa;Kurzgeschichten;1;15.11.2023;15.11.2023;555;GeschichteAllgemein;P12;0;1
46;MeXXD;https://www.fanfiktion.de/u/MeXXD;655233a900076cb134c672d4;https://www.fanfiktion.de/s/655233a900076cb134c672d4/1/Ein-normaler-Dienstag;Ein normaler Dienstag;Prosa;Kurzgeschichten;1;13.11.2023;13.11.2023;1481;KurzgeschichteAngst;P16;0;1
47;Yvy74;https://www.fanfiktion.de/u/Yvy74;6551eedb000e7c9a129aa965;https://www.fanfiktion.de/s/6551eedb000e7c9a129aa965/1/Des-klugen-Mannes-Trick-Kurzgeschichten-aus-der-Wetterau-Band-8;Des klugen Mannes Trick (Kurzgeschichten aus der Wetterau Band 8);Prosa;Kurzgeschichten;1;13.11.2023;13.11.2023;3744;KurzgeschichteAbenteuer, Historisch;P6;4;3
48;Bookgirl617;https://www.fanfiktion.de/u/Bookgirl617;6551082400082bf41c75836c;https://www.fanfiktion.de/s/6551082400082bf41c75836c/1/Der-Kapitaen-der-Royal-Fortune;Der Kapitän der Royal Fortune;Prosa;Kurzgeschichten;1;12.11.2023;12.11.2023;5402;KurzgeschichteAbenteuer, Fantasy;P16;0;2
49;Chas-Chunka;https://www.fanfiktion.de/u/Chas-Chunka;655080d9000ec94a2d349358;https://www.fanfiktion.de/s/655080d9000ec94a2d349358/1/Das-Klassenfruehstueck;Das Klassenfrühstück;Prosa;Kurzgeschichten;1;12.11.2023;12.11.2023;122;KurzgeschichteHumor, Freundschaft;P12;1;1
50;Chas-Chunka;https://www.fanfiktion.de/u/Chas-Chunka;65507ed5000ec94a2d349358;https://www.fanfiktion.de/s/65507ed5000ec94a2d349358/1/Nur-eine-Tafel-Schokolade;Nur eine Tafel Schokolade;Prosa;Kurzgeschichten;1;12.11.2023;12.11.2023;1727;KurzgeschichteFamilie, Schmerz/Trost;P12;2;1
51;Chas-Chunka;https://www.fanfiktion.de/u/Chas-Chunka;65507c29000ec94a2d349358;https://www.fanfiktion.de/s/65507c29000ec94a2d349358/1/Rosen-und-Milch;Rosen und Milch;Prosa;Kurzgeschichten;1;12.11.2023;12.11.2023;2458;KurzgeschichteFamilie, Tragödie;P12;0;1
52;Chas-Chunka;https://www.fanfiktion.de/u/Chas-Chunka;6550793f000ec94a2d349358;https://www.fanfiktion.de/s/6550793f000ec94a2d349358/1/Die-Zigarette;Die Zigarette;Prosa;Kurzgeschichten;1;12.11.2023;12.11.2023;1864;KurzgeschichteFamilie, Tragödie;P12;0;1
53;Christian Berg;https://www.fanfiktion.de/u/Christian+Berg;65502951000f0d102980dcab;https://www.fanfiktion.de/s/65502951000f0d102980dcab/1/John;John;Prosa;Kurzgeschichten;1;12.11.2023;12.11.2023;3758;KurzgeschichteAllgemein;P18;0;1
54;novelistniklas;https://www.fanfiktion.de/u/novelistniklas;654f8d6c000ed3f712d2c686;https://www.fanfiktion.de/s/654f8d6c000ed3f712d2c686/1/Maxie;Maxie;Prosa;Kurzgeschichten;1;11.11.2023;11.11.2023;5733;KurzgeschichteDrama, Tragödie;P16;0;1
55;Christian Berg;https://www.fanfiktion.de/u/Christian+Berg;654eadc5000f0d10264f1a14;https://www.fanfiktion.de/s/654eadc5000f0d10264f1a14/1/Der-Weg-von-Cholula-nach-Calpan;Der Weg von Cholula nach Calpan;Prosa;Kurzgeschichten;1;10.11.2023;10.11.2023;1618;KurzgeschichteAllgemein;P12;0;1
56;Milia-Roxanna;https://www.fanfiktion.de/u/Milia-Roxanna;654cebef000f041634ca70c9;https://www.fanfiktion.de/s/654cebef000f041634ca70c9/1/Verstuemmelt;Verstümmelt;Prosa;Kurzgeschichten;1;09.11.2023;09.11.2023;756;KurzgeschichteSchmerz/Trost;P12;0;2
57;Yvy74;https://www.fanfiktion.de/u/Yvy74;654ca6ee000e7c9a15a30469;https://www.fanfiktion.de/s/654ca6ee000e7c9a15a30469/1/Wie-ein-Dorf-zum-Namen-kam-Kurzgeschichten-aus-der-Wetterau-Band-7;Wie ein Dorf zum Namen kam (Kurzgeschichten aus der Wetterau Band 7);Prosa;Kurzgeschichten;1;09.11.2023;09.11.2023;1785;KurzgeschichteFantasy, Historisch;P6;4;2
58;Erzaehlerstimme;https://www.fanfiktion.de/u/Erzaehlerstimme;6524598c0005260536d2b3ab;https://www.fanfiktion.de/s/6524598c0005260536d2b3ab/1/Geteiltes-Leid-Whumptober-2023;Geteiltes Leid | #Whumptober 2023;Prosa;Kurzgeschichten;33;09.10.2023;07.11.2023;22238;SammlungDrama, Schmerz/Trost;P18;4;42
59;Yvy74;https://www.fanfiktion.de/u/Yvy74;654a2211000e7c9a125fd17b;https://www.fanfiktion.de/s/654a2211000e7c9a125fd17b/1/Vom-Deiwwel-geridde-Kurzgeschichten-aus-der-Wetterau-Band-6;Vom Deiwwel geridde (Kurzgeschichten aus der Wetterau Band 6);Prosa;Kurzgeschichten;1;07.11.2023;07.11.2023;4282;KurzgeschichteHistorisch;P6;4;2
60;Yvy74;https://www.fanfiktion.de/u/Yvy74;65489d43000e7c9a18246ff3;https://www.fanfiktion.de/s/65489d43000e7c9a18246ff3/1/Der-misslungene-Diebstahl-Kurzgeschichten-aus-der-Wetterau-Band-5;Der misslungene Diebstahl (Kurzgeschichten aus der Wetterau Band 5);Prosa;Kurzgeschichten;1;06.11.2023;06.11.2023;2376;KurzgeschichteHistorisch;P6;5;3
61;Zeitverlauf;https://www.fanfiktion.de/u/Zeitverlauf;6519cef8000d5e37cf43072;https://www.fanfiktion.de/s/6519cef8000d5e37cf43072/1/Lieder-fuer-Dich;Lieder für Dich;Prosa;Kurzgeschichten;5;01.10.2023;05.11.2023;9319;LiedtextAllgemein;P6;2;1
62;Gentle Storm;https://www.fanfiktion.de/u/Gentle+Storm;65395e3f000a23a91e88a440;https://www.fanfiktion.de/s/65395e3f000a23a91e88a440/1/Halloween-Drabbles-2023;Halloween-Drabbles 2023;Prosa;Kurzgeschichten;8;25.10.2023;05.11.2023;832;DrabbleRomance, Schmerz/Trost;P12;6;23
63;SandroAla;https://www.fanfiktion.de/u/SandroAla;65465d00000ec8661873980d;https://www.fanfiktion.de/s/65465d00000ec8661873980d/1/Der-letzte-Sonnenaufgang;Der letzte Sonnenaufgang;Prosa;Kurzgeschichten;1;04.11.2023;04.11.2023;1133;GeschichteAllgemein;P6;5;5
64;PapaBaer;https://www.fanfiktion.de/u/PapaBaer;6544e35b000efe81d2fa50e;https://www.fanfiktion.de/s/6544e35b000efe81d2fa50e/1/Am-Ende-unseres-Weges;Am Ende unseres Weges;Prosa;Kurzgeschichten;1;03.11.2023;03.11.2023;1864;KurzgeschichteDrama, Freundschaft;P18;1;1
65;Yvy74;https://www.fanfiktion.de/u/Yvy74;6544bb6b000e7c9ac295f5f;https://www.fanfiktion.de/s/6544bb6b000e7c9ac295f5f/1/Der-letzte-Brief-Kurzgeschichten-aus-der-Wetterau-Band-4;Der letzte Brief (Kurzgeschichten aus der Wetterau Band 4);Prosa;Kurzgeschichten;1;03.11.2023;03.11.2023;1534;KurzgeschichteFantasy, Tragödie;P6;4;3
66;Mimiii;https://www.fanfiktion.de/u/Mimiii;654388da000ef8f9febadd0;https://www.fanfiktion.de/s/654388da000ef8f9febadd0/1/Secrets-in-my-mind;Secrets in my mind;Prosa;Kurzgeschichten;1;02.11.2023;02.11.2023;569;OneshotAllgemein;P16;0;1
67;Yvy74;https://www.fanfiktion.de/u/Yvy74;6541ff35000e7c9a1b24a4cf;https://www.fanfiktion.de/s/6541ff35000e7c9a1b24a4cf/1/Das-spaete-Maedchen-Kurzgeschichten-aus-der-Wetterau-Band-3;Das späte Mädchen (Kurzgeschichten aus der Wetterau Band 3);Prosa;Kurzgeschichten;1;01.11.2023;01.11.2023;2625;KurzgeschichteFantasy;P6;4;1
68;Yvy74;https://www.fanfiktion.de/u/Yvy74;653e5315000e7c9a1c8d6a1a;https://www.fanfiktion.de/s/653e5315000e7c9a1c8d6a1a/1/Das-Geheimnis-des-Sommerbachs-Kurzgeschichten-aus-der-Wetterau-Band-2;Das Geheimnis des Sommerbachs (Kurzgeschichten aus der Wetterau Band 2);Prosa;Kurzgeschichten;1;29.10.2023;29.10.2023;4734;GeschichteMystery, Fantasy;P12;4;2
69;OnkelErni;https://www.fanfiktion.de/u/OnkelErni;653d52690001389914e1e10c;https://www.fanfiktion.de/s/653d52690001389914e1e10c/1/Feines-Aroma;Feines Aroma;Prosa;Kurzgeschichten;1;28.10.2023;28.10.2023;212;GeschichteAllgemein;P12;0;2
70;M4ndy93;https://www.fanfiktion.de/u/M4ndy93;653c08c50002fea52378ac53;https://www.fanfiktion.de/s/653c08c50002fea52378ac53/1/Bitte-nicht;Bitte nicht!;Prosa;Kurzgeschichten;1;27.10.2023;27.10.2023;624;KurzgeschichteDrama;P12;0;1
71;Disqua;https://www.fanfiktion.de/u/Disqua;653b8f4d000013d6b3bb10d;https://www.fanfiktion.de/s/653b8f4d000013d6b3bb10d/1/Jagdsaison;Jagdsaison;Prosa;Kurzgeschichten;1;27.10.2023;27.10.2023;2286;KurzgeschichteAllgemein;P12;1;1
72;Yvy74;https://www.fanfiktion.de/u/Yvy74;653b2686000e7c9a3938fe39;https://www.fanfiktion.de/s/653b2686000e7c9a3938fe39/1/Unner-de-Wildsau-dorsch-Kurzgeschichten-aus-der-Wetterau-Band-1;Unner de Wildsau dorsch (Kurzgeschichten aus der Wetterau Band 1);Prosa;Kurzgeschichten;1;27.10.2023;27.10.2023;3789;KurzgeschichteKrimi, Historisch;P6;5;2
73;Tiger Skywalker;https://www.fanfiktion.de/u/Tiger+Skywalker;6538ab7b000efb72e47411c;https://www.fanfiktion.de/s/6538ab7b000efb72e47411c/1/My-chaotic-life;My chaotic life;Prosa;Kurzgeschichten;3;25.10.2023;25.10.2023;1346;OneshotAllgemein;P6;1;4
74;Chas-Chunka;https://www.fanfiktion.de/u/Chas-Chunka;6474dca8000ec94a144f4927;https://www.fanfiktion.de/s/6474dca8000ec94a144f4927/1/Die-Erdbeere;Die Erdbeere;Prosa;Kurzgeschichten;1;29.05.2023;25.10.2023;1107;KurzgeschichteRomance, Schmerz/Trost;P12;1;1
75;Philosoph;https://www.fanfiktion.de/u/Philosoph;6536aea9000b8602def0660;https://www.fanfiktion.de/s/6536aea9000b8602def0660/1/Eine-kleine-Spukgeschichte;Eine kleine Spukgeschichte;Prosa;Kurzgeschichten;1;23.10.2023;23.10.2023;1205;KurzgeschichteAllgemein;P16;3;1
76;Pinie Mand;https://www.fanfiktion.de/u/Pinie+Mand;64d89359000ee9a879bb6e6;https://www.fanfiktion.de/s/64d89359000ee9a879bb6e6/1/vergiss-nicht-zu-lieben;vergiss nicht zu lieben;Prosa;Kurzgeschichten;3;13.08.2023;23.10.2023;4183;GeschichteAllgemein;P12;1;1
77;Milia-Roxanna;https://www.fanfiktion.de/u/Milia-Roxanna;65353c47000f04161b801b87;https://www.fanfiktion.de/s/65353c47000f04161b801b87/1/Vielleicht;Vielleicht;Prosa;Kurzgeschichten;1;22.10.2023;22.10.2023;918;GeschichteDrama;P12;1;1
78;Pinie Mand;https://www.fanfiktion.de/u/Pinie+Mand;64e899ee000ee9a8202c0172;https://www.fanfiktion.de/s/64e899ee000ee9a8202c0172/1/Die-Erschuetterung;Die Erschütterung;Prosa;Kurzgeschichten;6;25.08.2023;21.10.2023;1366;KurzgeschichteAllgemein;P12;0;1
79;Wolfspelz11;https://www.fanfiktion.de/u/Wolfspelz11;6533fa4f000ed3d315a596b4;https://www.fanfiktion.de/s/6533fa4f000ed3d315a596b4/1/Sammlung-allmoeglicher-Oneshots;Sammlung allmöglicher Oneshots;Prosa;Kurzgeschichten;1;21.10.2023;21.10.2023;1148;OneshotAllgemein;P12;0;1
80;Buecherschlange;https://www.fanfiktion.de/u/Buecherschlange;6531460e000ec8db2e1a482f;https://www.fanfiktion.de/s/6531460e000ec8db2e1a482f/1/Selektion;Selektion;Prosa;Kurzgeschichten;1;19.10.2023;19.10.2023;1807;KurzgeschichteAllgemein;P6;0;1
81;CallMeSpaghet;https://www.fanfiktion.de/u/CallMeSpaghet;6530cc08000e8573107dcae0;https://www.fanfiktion.de/s/6530cc08000e8573107dcae0/1/Kurzgeschichten-von-Spaghet;Kurzgeschichten von Spaghet;Prosa;Kurzgeschichten;1;19.10.2023;19.10.2023;409;KurzgeschichteAllgemein;P12;1;1
82;Hoppelgnouf;https://www.fanfiktion.de/u/Hoppelgnouf;652efa06000150b922ffd331;https://www.fanfiktion.de/s/652efa06000150b922ffd331/1/Guten-Morgen;Guten Morgen;Prosa;Kurzgeschichten;1;17.10.2023;17.10.2023;372;GeschichteAllgemein;P12;0;1
83;Sheela Parker;https://www.fanfiktion.de/u/Sheela+Parker;652be258000d39e38dacebe;https://www.fanfiktion.de/s/652be258000d39e38dacebe/1/Der-gruselige-Nachtspaziergang;Der gruselige Nachtspaziergang;Prosa;Kurzgeschichten;1;15.10.2023;15.10.2023;439;MitmachgeschichteMystery;P12;3;2
